Země;PSČ;SK-Město;SK-Kraj;SK-Okres;Latitude;Longtitude
SK;05361;Slatvina;Košický kraj;Spišská Nová Ves;48.8953;20.8594
SK;05361;Olcnava;Košický kraj;Spišská Nová Ves;48.9275;20.7556
SK;05361;Dobrá Voľa;Košický kraj;Spišská Nová Ves;48.9689;20.7827
SK;05361;Žehra;Košický kraj;Spišská Nová Ves;48.8953;20.8594
SK;05361;Vojkovce;Košický kraj;Spišská Nová Ves;48.9533;20.8627
SK;05362;Bystrany;Košický kraj;Spišská Nová Ves;48.9487;20.7598
SK;05363;Trsťany;Košický kraj;Spišská Nová Ves;48.9339;20.7079
SK;05363;Chrasť nad Hornádom;Košický kraj;Spišská Nová Ves;48.9266;20.6952
SK;05363;Vítkovce;Košický kraj;Spišská Nová Ves;48.9275;20.7225
SK;05363;Hincovce;Košický kraj;Spišská Nová Ves;48.9339;20.7079
SK;05363;Spišský Hrušov;Košický kraj;Spišská Nová Ves;48.9475;20.7059
SK;05375;Hnilec;Košický kraj;Spišská Nová Ves;48.8405;20.5052
SK;05375;Delava;Košický kraj;Spišská Nová Ves;48.8405;20.5052
SK;05376;Mlynky;Košický kraj;Spišská Nová Ves;48.8522;20.4301
SK;05376;Prostredný Hámor;Košický kraj;Spišská Nová Ves;48.8586;20.4107
SK;05376;Sykavka;Košický kraj;Spišská Nová Ves;48.8586;20.4107
SK;05376;Palcmanská Maša;Košický kraj;Spišská Nová Ves;48.8538;20.3875
SK;05376;Rakovec;Košický kraj;Spišská Nová Ves;48.8586;20.4107
SK;05376;Havrania Dolina;Košický kraj;Spišská Nová Ves;48.8638;20.428
SK;05376;Biele Vody;Košický kraj;Spišská Nová Ves;48.8645;20.3971
SK;07501;Malý Ruskov;Košický kraj;Trebišov;48.6357;21.6664
SK;07501;Plechotice;Košický kraj;Trebišov;48.6263;21.6424
SK;07501;Veľký Ruskov;Košický kraj;Trebišov;48.6473;21.6801
SK;07501;Olšina;Košický kraj;Trebišov;48.6091;21.7843
SK;07501;Egreš;Košický kraj;Trebišov;48.6144;21.6062
SK;07501;Trebišov;Košický kraj;Trebišov;48.6286;21.7195
SK;07501;Nový Ruskov;Košický kraj;Trebišov;48.6327;21.6988
SK;07501;Milhostov;Košický kraj;Trebišov;48.6648;21.7121
SK;07501;Nový Majer;Košický kraj;Trebišov;48.6354;21.779
SK;07601;Zemplínske Hradište;Košický kraj;Trebišov;48.5836;21.7372
SK;07601;Kožuchov;Košický kraj;Trebišov;48.5642;21.7241
SK;07602;Kysta;Košický kraj;Trebišov;48.5135;21.7201
SK;07602;Kašov;Košický kraj;Trebišov;48.4898;21.7416
SK;07602;Novosad;Košický kraj;Trebišov;48.5253;21.7426
SK;07602;Zemplínsky Branč;Košický kraj;Trebišov;48.5434;21.7202
SK;07603;Hraň;Košický kraj;Trebišov;48.545;21.7847
SK;07603;Sirník;Košický kraj;Trebišov;48.5196;21.8017
SK;07605;Zemplínske Jastrabie;Košický kraj;Trebišov;48.475;21.7878
SK;07605;Cejkov;Košický kraj;Trebišov;48.4663;21.7605
SK;07605;Brehov;Košický kraj;Trebišov;48.4836;21.815
SK;07612;Brezina;Košický kraj;Trebišov;48.5483;21.5605
SK;07612;Slivník;Košický kraj;Trebišov;48.5999;21.5566
SK;07612;Dancov Potok;Košický kraj;Trebišov;48.5628;21.5631
SK;07612;Kuzmice;Košický kraj;Trebišov;48.5797;21.5696
SK;07613;Kazimír;Košický kraj;Trebišov;48.5236;21.5855
SK;07613;Byšta;Košický kraj;Trebišov;48.5307;21.5388
SK;07614;Michaľany;Košický kraj;Trebišov;48.5159;21.6234
SK;07614;Lastovce;Košický kraj;Trebišov;48.5391;21.6281
SK;07614;Luhyňa;Košický kraj;Trebišov;48.4906;21.6359
SK;07615;Hrčeľ;Košický kraj;Trebišov;48.519;21.6951
SK;07615;Veľaty;Košický kraj;Trebišov;48.5241;21.6605
SK;07616;Úpor;Košický kraj;Trebišov;48.5773;21.6686
SK;07616;Zemplínsky Klečenov;Košický kraj;Trebišov;48.5581;21.6718
SK;07616;Zemplínska Nová Ves;Košický kraj;Trebišov;48.5684;21.6655
SK;07616;Stanča;Košický kraj;Trebišov;48.5697;21.6561
SK;07617;Nižný Žipov;Košický kraj;Trebišov;48.5821;21.6377
SK;07617;Čeľovce;Košický kraj;Trebišov;48.6022;21.628
SK;07622;Hriadky;Košický kraj;Trebišov;48.6991;21.7089
SK;07622;Vojčice;Košický kraj;Trebišov;48.6784;21.7158
SK;07631;Klin nad Bodrogom;Košický kraj;Trebišov;48.3838;21.7253
SK;07631;Viničky;Košický kraj;Trebišov;48.3988;21.7447
SK;07631;Streda nad Bodrogom;Košický kraj;Trebišov;48.3722;21.7542
SK;07632;Černochov;Košický kraj;Trebišov;48.4412;21.732
SK;07632;Malá Bara;Košický kraj;Trebišov;48.4222;21.7299
SK;07632;Borša;Košický kraj;Trebišov;48.3944;21.7042
SK;07632;Veľká Bara;Košický kraj;Trebišov;48.4256;21.7161
SK;07632;Bara;Košický kraj;Trebišov;48.4256;21.7161
SK;07633;Slovenské Nové Mesto;Košický kraj;Trebišov;48.401;21.6672
SK;07633;Karlov Dvor;Košický kraj;Trebišov;48.401;21.6672
SK;07634;Ladmovce;Košický kraj;Trebišov;48.4137;21.7805
SK;07634;Zemplín;Košický kraj;Trebišov;48.44;21.8101
SK;07635;Svätá Mária;Košický kraj;Trebišov;48.4333;21.839
SK;07635;N.Vieska pri Bodrogu;Košický kraj;Trebišov;48.4249;21.8278
SK;07635;Pavlovo;Košický kraj;Trebišov;48.439;21.8365
SK;07635;Véč;Košický kraj;Trebišov;48.4249;21.8278
SK;07635;Somotor;Košický kraj;Trebišov;48.4025;21.8079
SK;07636;Veľký Kamenec;Košický kraj;Trebišov;48.3616;21.8059
SK;07636;Malý Kamenec;Košický kraj;Trebišov;48.3522;21.7878
SK;07637;Rad;Košický kraj;Trebišov;48.4637;21.8577
SK;07637;Svinice;Košický kraj;Trebišov;48.4571;21.8822
SK;07637;Hrušov;Košický kraj;Trebišov;48.4604;21.8699
SK;07641;Dobrá;Košický kraj;Trebišov;48.4125;22.0286
SK;07641;Biel;Košický kraj;Trebišov;48.4089;22.0591
SK;07642;Malé Trakany;Košický kraj;Trebišov;48.3994;22.1057
SK;07642;Kolónia;Košický kraj;Trebišov;48.3954;22.0972
SK;07642;Veľké Trakany;Košický kraj;Trebišov;48.3915;22.0886
SK;07643;Čierna nad Tisou;Košický kraj;Trebišov;48.417;22.0887
SK;07643;Boťany;Košický kraj;Trebišov;48.4447;22.0926
SK;07643;Čierna;Košický kraj;Trebišov;48.417;22.0887
SK;07651;Pribeník;Košický kraj;Trebišov;48.3929;22.003
SK;07652;Strážne;Košický kraj;Trebišov;48.3659;21.8666
SK;07652;Onča;Košický kraj;Trebišov;48.3831;21.9073
SK;07652;Veľký Horeš;Košický kraj;Trebišov;48.3846;21.909
SK;07652;Malý Horeš;Košický kraj;Trebišov;48.3988;21.9464
SK;07653;Boľ;Košický kraj;Trebišov;48.4728;21.9445
SK;07653;Zatín;Košický kraj;Trebišov;48.4758;21.9039
SK;07653;Soľnička;Košický kraj;Trebišov;48.475;21.9605
SK;07661;Dargov;Košický kraj;Trebišov;48.7332;21.5852
SK;07661;Kravany;Košický kraj;Trebišov;48.7587;21.6433
SK;07661;Bačkov;Košický kraj;Trebišov;48.7399;21.6232
SK;07661;Stankovce;Košický kraj;Trebišov;48.8369;21.8487
SK;07661;Višňov;Košický kraj;Trebišov;48.7484;21.6686
SK;07662;Božčice;Košický kraj;Trebišov;48.7692;21.7335
SK;07662;Parchovany;Košický kraj;Trebišov;48.7522;21.716
SK;07662;Hunkovce;Košický kraj;Trebišov;48.75;21.75
SK;07662;Kinčeš;Košický kraj;Trebišov;48.7333;21.6833
SK;07662;Dvorianky;Košický kraj;Trebišov;48.7309;21.7078
SK;07664;Zemplínska Teplica;Košický kraj;Trebišov;48.6466;21.5721
SK;07681;Čerhov;Košický kraj;Trebišov;48.4633;21.6471
SK;07682;Malá Tŕňa;Košický kraj;Trebišov;48.45;21.6833
SK;07682;Veľká Tŕňa;Košický kraj;Trebišov;48.469;21.6787
SK;07683;Svätuše;Košický kraj;Trebišov;48.4333;21.9167
SK;07683;Vojka;Košický kraj;Trebišov;48.4615;21.9153
SK;07684;Leles;Košický kraj;Trebišov;48.463;22.029
SK;07684;Poľany;Košický kraj;Trebišov;48.4686;21.9903
SK;07684;Bačka;Košický kraj;Trebišov;48.4421;22.0494
SK;07684;Kapoňa;Košický kraj;Trebišov;48.4622;22.0515
SK;07701;Fejséš;Košický kraj;Trebišov;48.4234;21.9794
SK;07701;Kráľovský Chlmec;Košický kraj;Trebišov;48.4234;21.9794
SK;07801;Zbehňov;Košický kraj;Trebišov;48.6895;21.6297
SK;07801;Veľké Ozorovce;Košický kraj;Trebišov;48.6628;21.6079
SK;07801;Albínov;Košický kraj;Trebišov;48.6885;21.6259
SK;07801;Malé Ozorovce;Košický kraj;Trebišov;48.6824;21.6134
SK;07801;Sečovce;Košický kraj;Trebišov;48.7007;21.661
SK;07801;Trnávka;Košický kraj;Trebišov;48.7069;21.6174
SK;04012;Košice;Košický kraj;;48.7139;21.2581
SK;04022;Košice;Košický kraj;;48.7139;21.2581
SK;04023;Košice;Košický kraj;;48.7139;21.2581
SK;05205;Spišská Nová Ves;Košický kraj;;48.9446;20.5615
SK;93028;Madérét;Nitriansky kraj;Komárno;47.9045;17.8857
SK;94501;Vrbová nad Váhom;Nitriansky kraj;Komárno;47.8514;18.052
SK;94501;Kava;Nitriansky kraj;Komárno;47.814;18.0969
SK;94501;Malá Iža;Nitriansky kraj;Komárno;47.7618;18.1527
SK;94501;Čergov;Nitriansky kraj;Komárno;47.8877;18.0177
SK;94501;Hadovce;Nitriansky kraj;Komárno;47.7849;18.0794
SK;94501;Nová Osada;Nitriansky kraj;Komárno;47.7871;18.1086
SK;94501;Ďulov Dvor;Nitriansky kraj;Komárno;47.812;18.0943
SK;94501;Lándor;Nitriansky kraj;Komárno;47.7945;18.1288
SK;94501;Zlatá Osada;Nitriansky kraj;Komárno;47.8724;18.0555
SK;94501;Veľký Harčáš;Nitriansky kraj;Komárno;47.754;18.1567
SK;94501;Hliník;Nitriansky kraj;Komárno;47.812;18.0943
SK;94504;Nová Stráž;Nitriansky kraj;Komárno;47.7676;18.0434
SK;94504;Pavel;Nitriansky kraj;Komárno;47.7667;18.0167
SK;94504;Čerhát;Nitriansky kraj;Komárno;47.7833;18.0167
SK;94601;Balvany;Nitriansky kraj;Komárno;47.8302;18.0224
SK;94601;Kameničná;Nitriansky kraj;Komárno;47.8189;18.0386
SK;94602;Violín;Nitriansky kraj;Komárno;47.8395;17.9666
SK;94602;Čalovec;Nitriansky kraj;Komárno;47.8171;17.9877
SK;94603;Veľký Ostrov;Nitriansky kraj;Komárno;47.9589;17.9058
SK;94603;Částa;Nitriansky kraj;Komárno;47.933;17.9831
SK;94603;Veľká Gúta;Nitriansky kraj;Komárno;47.9167;18.0333
SK;94603;Malý Ostrov;Nitriansky kraj;Komárno;47.9683;17.9932
SK;94603;Kráľka;Nitriansky kraj;Komárno;47.8813;17.944
SK;94603;Čierny Chrbát;Nitriansky kraj;Komárno;47.933;17.9831
SK;94603;Dedina Mládeže;Nitriansky kraj;Komárno;47.9495;18.0037
SK;94603;Kolárovo;Nitriansky kraj;Komárno;47.9229;17.9847
SK;94603;Pačérok;Nitriansky kraj;Komárno;47.9333;18.0167
SK;94612;Veľký Lél;Nitriansky kraj;Komárno;47.757;17.9467
SK;94612;Horná Zlatná;Nitriansky kraj;Komárno;47.7833;17.95
SK;94612;Zlatná na Ostrove;Nitriansky kraj;Komárno;47.7667;17.9667
SK;94613;Štúrová;Nitriansky kraj;Komárno;47.8303;17.9422
SK;94613;Okoličná na Ostrove;Nitriansky kraj;Komárno;47.8038;17.9209
SK;94614;Lipové;Nitriansky kraj;Komárno;47.8415;17.8542
SK;94614;Lúky;Nitriansky kraj;Komárno;47.8443;17.8736
SK;94614;Zemianska Olča;Nitriansky kraj;Komárno;47.8081;17.8665
SK;94614;Bodzianske Lúky;Nitriansky kraj;Komárno;47.8833;17.9
SK;94614;Sokolce - lúky;Nitriansky kraj;Komárno;47.8443;17.8736
SK;94615;Tôň;Nitriansky kraj;Komárno;47.8044;17.8375
SK;94616;Holiare;Nitriansky kraj;Komárno;47.8275;17.8146
SK;94616;Bodza;Nitriansky kraj;Komárno;47.8364;17.8292
SK;94617;Brestovec;Nitriansky kraj;Komárno;47.8634;17.8228
SK;94617;Sokolce;Nitriansky kraj;Komárno;47.8517;17.8276
SK;94619;Číčov;Nitriansky kraj;Komárno;47.7712;17.7731
SK;94619;Kéč;Nitriansky kraj;Komárno;47.7664;17.7952
SK;94619;Krížový Dvor;Nitriansky kraj;Komárno;47.7664;17.7952
SK;94619;Klížska Nemá;Nitriansky kraj;Komárno;47.7521;17.8197
SK;94619;Trávnik;Nitriansky kraj;Komárno;47.7758;17.7929
SK;94621;Veľké Kosihy;Nitriansky kraj;Komárno;47.7624;17.8832
SK;94621;Okánikovo;Nitriansky kraj;Komárno;47.7833;17.8833
SK;94631;Chotín;Nitriansky kraj;Komárno;47.8071;18.2269
SK;94632;Krátke Kesy;Nitriansky kraj;Komárno;47.787;18.2718
SK;94632;Mudroňovo;Nitriansky kraj;Komárno;47.8314;18.3215
SK;94632;Marcelová;Nitriansky kraj;Komárno;47.7879;18.2826
SK;94632;Šrobárová;Nitriansky kraj;Komárno;47.804;18.3248
SK;94633;Modrany;Nitriansky kraj;Komárno;47.8236;18.352
SK;94634;Mikulášov Sad;Nitriansky kraj;Komárno;47.846;18.4351
SK;94634;Bátorove Kosihy;Nitriansky kraj;Komárno;47.8294;18.4202
SK;94635;Búč;Nitriansky kraj;Komárno;47.8076;18.4466
SK;94636;Kravany nad Dunajom;Nitriansky kraj;Komárno;47.7633;18.4832
SK;94637;Moča;Nitriansky kraj;Komárno;47.761;18.4079
SK;94638;Virt;Nitriansky kraj;Komárno;47.7526;18.3212
SK;94638;Žitava;Nitriansky kraj;Komárno;47.745;18.3381
SK;94638;Radvaň nad Dunajom;Nitriansky kraj;Komárno;47.7469;18.3661
SK;94638;Bystrička;Nitriansky kraj;Komárno;47.7628;18.3612
SK;94639;Iža;Nitriansky kraj;Komárno;47.752;18.2276
SK;94639;Bokroš;Nitriansky kraj;Komárno;47.7598;18.2686
SK;94639;Patince;Nitriansky kraj;Komárno;47.7389;18.2896
SK;94651;Aňalské Záhrady;Nitriansky kraj;Komárno;47.9425;18.1322
SK;94651;Nesvady;Nitriansky kraj;Komárno;47.9282;18.1268
SK;94651;Aňala;Nitriansky kraj;Komárno;47.9569;18.1377
SK;94652;Imeľ;Nitriansky kraj;Komárno;47.904;18.1417
SK;94654;Kotelnica;Nitriansky kraj;Komárno;47.9421;18.1774
SK;94654;Vlkanovo;Nitriansky kraj;Komárno;47.9454;18.2364
SK;94654;Nový Diel;Nitriansky kraj;Komárno;47.9529;18.2612
SK;94654;Bajč;Nitriansky kraj;Komárno;47.9262;18.2074
SK;94654;Chrasť;Nitriansky kraj;Komárno;47.9417;18.2206
SK;94655;Pribeta;Nitriansky kraj;Komárno;47.8998;18.315
SK;94656;Dulovce;Nitriansky kraj;Komárno;47.8692;18.2728
SK;94657;Svätý Peter;Nitriansky kraj;Komárno;47.8415;18.2541
SK;94701;Holanovo;Nitriansky kraj;Komárno;47.84;18.165
SK;94701;Vék;Nitriansky kraj;Komárno;47.8588;18.1568
SK;94701;Konkoľ;Nitriansky kraj;Komárno;47.8447;18.1915
SK;94701;Martovce;Nitriansky kraj;Komárno;47.855;18.1245
SK;94701;Zelený Háj;Nitriansky kraj;Komárno;47.8522;18.1706
SK;94703;Nová Trstená;Nitriansky kraj;Komárno;47.8887;18.2485
SK;94703;Bohatá;Nitriansky kraj;Komárno;47.8892;18.2162
SK;93401;Kalinčiakovo;Nitriansky kraj;Levice;48.2001;18.6592
SK;93401;Krížny Vrch;Nitriansky kraj;Levice;48.2114;18.6699
SK;93401;Kamenec;Nitriansky kraj;Levice;48.2538;18.6686
SK;93401;Horša;Nitriansky kraj;Levice;48.2403;18.6927
SK;93401;Ladislavov Dvor;Nitriansky kraj;Levice;48.2114;18.6699
SK;93401;Géňa;Nitriansky kraj;Levice;48.1864;18.6043
SK;93401;Čankov;Nitriansky kraj;Levice;48.1954;18.708
SK;93401;Malé Krškany;Nitriansky kraj;Levice;48.218;18.6684
SK;93401;Krškany;Nitriansky kraj;Levice;48.2135;18.6753
SK;93401;Nixbrod;Nitriansky kraj;Levice;48.2114;18.6699
SK;93401;Veľké Krškany;Nitriansky kraj;Levice;48.2135;18.6753
SK;93401;Malý Kiar;Nitriansky kraj;Levice;48.1815;18.6769
SK;93502;Brhlovce;Nitriansky kraj;Levice;48.2667;18.75
SK;93502;Žemberovce;Nitriansky kraj;Levice;48.2667;18.75
SK;93502;Kamenný Chotár;Nitriansky kraj;Levice;48.2667;18.75
SK;93503;Pečenice;Nitriansky kraj;Levice;48.2975;18.7711
SK;93503;Bátovce;Nitriansky kraj;Levice;48.2908;18.7457
SK;93503;Kmeťovce;Nitriansky kraj;Levice;48.262;18.7059
SK;93503;Drženice;Nitriansky kraj;Levice;48.2867;18.6969
SK;93503;Jalakšová;Nitriansky kraj;Levice;48.2813;18.7446
SK;93504;Devičany;Nitriansky kraj;Levice;48.3225;18.7054
SK;93505;Majere;Nitriansky kraj;Levice;48.3311;18.752
SK;93505;Pukanec;Nitriansky kraj;Levice;48.3311;18.752
SK;93505;Uhliská;Nitriansky kraj;Levice;48.3311;18.752
SK;93505;Bohunice;Nitriansky kraj;Levice;48.3311;18.752
SK;93506;Jabloňovce;Nitriansky kraj;Levice;48.2923;18.7339
SK;93521;Veľké Kozmálovce;Nitriansky kraj;Levice;48.2705;18.5415
SK;93521;Malé Kozmálovce;Nitriansky kraj;Levice;48.2737;18.5116
SK;93521;Tlmače;Nitriansky kraj;Levice;48.2893;18.5315
SK;93521;Lipník;Nitriansky kraj;Levice;48.2778;18.5282
SK;93522;Kozárovce;Nitriansky kraj;Levice;48.2719;18.5881
SK;93523;Rybník;Nitriansky kraj;Levice;48.2925;18.5621
SK;93524;Čajkov;Nitriansky kraj;Levice;48.2896;18.6006
SK;93525;Nová Dedina;Nitriansky kraj;Levice;48.2787;18.6475
SK;93525;Svätý Kríž;Nitriansky kraj;Levice;48.2708;18.6564
SK;93525;Gondovo;Nitriansky kraj;Levice;48.2867;18.6504
SK;93525;Tekovská Nová Ves;Nitriansky kraj;Levice;48.273;18.6323
SK;93525;Opatová;Nitriansky kraj;Levice;48.2842;18.6509
SK;93526;Starý Tekov;Nitriansky kraj;Levice;48.2447;18.5367
SK;93527;Hronské Kosihy;Nitriansky kraj;Levice;48.2658;18.5953
SK;93527;Podlužany;Nitriansky kraj;Levice;48.2544;18.606
SK;93529;Hronské Kľačany;Nitriansky kraj;Levice;48.2401;18.5697
SK;93531;Vyšné nad Hronom;Nitriansky kraj;Levice;48.1627;18.5845
SK;93531;Horná Seč;Nitriansky kraj;Levice;48.1953;18.5445
SK;93531;Dolná Seč;Nitriansky kraj;Levice;48.1763;18.564
SK;93532;Kalnica;Nitriansky kraj;Levice;48.2099;18.5205
SK;93532;Kalná;Nitriansky kraj;Levice;48.1978;18.5198
SK;93532;Kalná nad Hronom;Nitriansky kraj;Levice;48.2039;18.5201
SK;93533;Šándorhalma;Nitriansky kraj;Levice;48.2295;18.4672
SK;93533;Marušová;Nitriansky kraj;Levice;48.2358;18.5221
SK;93533;Nový Tekov;Nitriansky kraj;Levice;48.2474;18.517
SK;93534;Dolný Ďur;Nitriansky kraj;Levice;48.2111;18.4647
SK;93534;Veľký Ďur;Nitriansky kraj;Levice;48.2111;18.4647
SK;93534;Horný Ďur;Nitriansky kraj;Levice;48.2111;18.4647
SK;93534;Rohožnica;Nitriansky kraj;Levice;48.2111;18.4647
SK;93535;Tehla;Nitriansky kraj;Levice;48.1844;18.3855
SK;93535;Iňa;Nitriansky kraj;Levice;48.1698;18.4215
SK;93535;Lula;Nitriansky kraj;Levice;48.1774;18.3606
SK;93536;Malá Baračka;Nitriansky kraj;Levice;48.1543;18.406
SK;93536;Jesenské;Nitriansky kraj;Levice;48.1651;18.4112
SK;93536;Beša;Nitriansky kraj;Levice;48.1434;18.4008
SK;93537;Horný Pial;Nitriansky kraj;Levice;48.1554;18.4504
SK;93537;Dolný Pial;Nitriansky kraj;Levice;48.1317;18.4619
SK;93538;Lok;Nitriansky kraj;Levice;48.1836;18.4606
SK;93539;Mochovce - elektráreň;Nitriansky kraj;Levice;48.1869;18.4739
SK;93541;Medvecké;Nitriansky kraj;Levice;48.1548;18.5775
SK;93541;Tekovské Lužany;Nitriansky kraj;Levice;48.0986;18.5379
SK;93541;Arma;Nitriansky kraj;Levice;48.1267;18.5577
SK;93551;Tekovský Hrádok;Nitriansky kraj;Levice;48.1681;18.5517
SK;93551;Ondrejovce;Nitriansky kraj;Levice;48.1376;18.519
SK;93551;Bajka;Nitriansky kraj;Levice;48.1506;18.5179
SK;93551;Turá;Nitriansky kraj;Levice;48.1548;18.5775
SK;93552;Šarovce;Nitriansky kraj;Levice;48.1041;18.6353
SK;93552;Veselá;Nitriansky kraj;Levice;48.1041;18.6353
SK;93555;Hontianska Vrbica;Nitriansky kraj;Levice;48.1348;18.7036
SK;93555;Pežerňa;Nitriansky kraj;Levice;48.1252;18.7039
SK;93555;Zbrojníky;Nitriansky kraj;Levice;48.1155;18.7041
SK;93556;Dobogov;Nitriansky kraj;Levice;48.1574;18.6515
SK;93556;Mýtne Ludany;Nitriansky kraj;Levice;48.1639;18.6643
SK;93556;Starý Hrádok;Nitriansky kraj;Levice;48.1508;18.6386
SK;93557;Jur nad Hronom;Nitriansky kraj;Levice;48.1267;18.6296
SK;93557;Žemliare;Nitriansky kraj;Levice;48.1483;18.6037
SK;93561;Vozokany nad Hronom;Nitriansky kraj;Levice;48.0121;18.6621
SK;93561;Domaša;Nitriansky kraj;Levice;48.0063;18.659
SK;93561;Čajakovo;Nitriansky kraj;Levice;47.9967;18.6578
SK;93561;Hronovce;Nitriansky kraj;Levice;48.005;18.6596
SK;93562;Pohronský Ruskov;Nitriansky kraj;Levice;47.9736;18.6563
SK;93563;Čata;Nitriansky kraj;Levice;47.9536;18.6515
SK;93564;Kuraľany;Nitriansky kraj;Levice;47.9814;18.5408
SK;93564;Keť;Nitriansky kraj;Levice;47.9667;18.5667
SK;93565;Veľké Ludince;Nitriansky kraj;Levice;47.9627;18.5114
SK;93566;Farná;Nitriansky kraj;Levice;48.0058;18.5112
SK;93567;Nýrovce;Nitriansky kraj;Levice;48.0251;18.5821
SK;93567;Málaš;Nitriansky kraj;Levice;48.0529;18.5268
SK;93568;Čaka;Nitriansky kraj;Levice;48.0393;18.4689
SK;93569;Plavé Vozokany;Nitriansky kraj;Levice;48.0709;18.4658
SK;93571;Šalov;Nitriansky kraj;Levice;48.0031;18.7069
SK;93574;Bielovce;Nitriansky kraj;Levice;47.9935;18.7746
SK;93574;Pastovce;Nitriansky kraj;Levice;47.9673;18.7574
SK;93575;Ipeľský Sokolec;Nitriansky kraj;Levice;48.0189;18.8058
SK;93575;Lontov;Nitriansky kraj;Levice;48.0421;18.7774
SK;93575;Kubáňovo;Nitriansky kraj;Levice;48.0587;18.8114
SK;93577;Nový Dvor;Nitriansky kraj;Levice;48.089;18.86
SK;93577;Vyškovce nad Ipľom;Nitriansky kraj;Levice;48.0557;18.8678
SK;93581;Horné Turovce;Nitriansky kraj;Levice;48.1256;18.9486
SK;93581;Veľké Turovce;Nitriansky kraj;Levice;48.1118;18.9455
SK;93581;Stredné Turovce;Nitriansky kraj;Levice;48.1099;18.9464
SK;93581;Dolné Turovce;Nitriansky kraj;Levice;48.0998;18.9415
SK;93582;Plášťovce;Nitriansky kraj;Levice;48.159;18.9785
SK;93582;Ipeľské Úľany;Nitriansky kraj;Levice;48.1254;19.0499
SK;93584;Chorvatice;Nitriansky kraj;Levice;48.1189;18.8964
SK;93584;Horné Semerovce;Nitriansky kraj;Levice;48.1252;18.8819
SK;93584;Kráľovičová;Nitriansky kraj;Levice;48.1212;18.8914
SK;93584;Tupá;Nitriansky kraj;Levice;48.1194;18.8959
SK;93584;Slatina;Nitriansky kraj;Levice;48.1212;18.8914
SK;93584;Hokovce;Nitriansky kraj;Levice;48.1212;18.8914
SK;93585;Sazdice;Nitriansky kraj;Levice;48.0881;18.7969
SK;93585;Demandice;Nitriansky kraj;Levice;48.1256;18.7831
SK;93585;Dolné Semerovce;Nitriansky kraj;Levice;48.1106;18.8527
