Země;PSČ;Obec;Kraj;Okres;Latitude;Longtitude
CZ;67503;Pozďatín;Kraj Vysočina;Třebíč;49.2333;16.0333
CZ;67503;Budišov;Kraj Vysočina;Třebíč;49.2667;16
CZ;67503;Klementice;Kraj Vysočina;Třebíč;49.2833;16.05
CZ;67503;Nárameč;Kraj Vysočina;Třebíč;49.2667;15.9833
CZ;67503;Studnice;Kraj Vysočina;Třebíč;49.2833;16.0333
CZ;67503;Kamenná;Kraj Vysočina;Třebíč;49.2667;16.0667
CZ;67503;Valdíkov;Kraj Vysočina;Třebíč;49.25;15.9833
CZ;67503;Mihoukovice;Kraj Vysočina;Třebíč;49.2667;16.0333
CZ;67503;Kojatín;Kraj Vysočina;Třebíč;49.25;16.0167
CZ;67504;Hodov;Kraj Vysočina;Třebíč;49.3;15.9833
CZ;67505;Hroznatín;Kraj Vysočina;Třebíč;49.3;15.9167
CZ;67505;Nový Telečkov;Kraj Vysočina;Třebíč;49.3167;15.9333
CZ;67505;Bochovice;Kraj Vysočina;Třebíč;49.3167;15.9
CZ;67505;Rudíkov;Kraj Vysočina;Třebíč;49.2833;15.95
CZ;67505;Rohy;Kraj Vysočina;Třebíč;49.3;16
CZ;67505;Vlčatín;Kraj Vysočina;Třebíč;49.3;15.95
CZ;67505;Horní Heřmanice;Kraj Vysočina;Třebíč;49.3333;15.9167
CZ;67505;Batouchovice;Kraj Vysočina;Třebíč;49.3167;15.9
CZ;67505;Oslavička;Kraj Vysočina;Třebíč;49.3167;15.9667
CZ;67505;Přeckov;Kraj Vysočina;Třebíč;49.2833;15.9167
CZ;67506;Benetice;Kraj Vysočina;Třebíč;49.3;15.8667
CZ;67507;Chlum;Kraj Vysočina;Třebíč;49.7167;15.85
CZ;67507;Horní Smrčné;Kraj Vysočina;Třebíč;49.3333;15.7667
CZ;67507;Čechtín;Kraj Vysočina;Třebíč;49.3;15.8167
CZ;67507;Horní Vilémovice;Kraj Vysočina;Třebíč;49.2833;15.8833
CZ;67507;Červená Lhota;Kraj Vysočina;Třebíč;49.2833;15.8
CZ;67507;Svatoslav;Kraj Vysočina;Třebíč;49.3167;15.85
CZ;67507;Radošov;Kraj Vysočina;Třebíč;49.3333;15.7833
CZ;67507;Věstoňovice;Kraj Vysočina;Třebíč;49.2833;15.8667
CZ;67507;Číhalín;Kraj Vysočina;Třebíč;49.2667;15.8167
CZ;67508;Kouty;Kraj Vysočina;Třebíč;49.3167;15.8
CZ;67521;Zašovice;Kraj Vysočina;Třebíč;49.2667;15.7333
CZ;67521;Číchov;Kraj Vysočina;Třebíč;49.2833;15.7667
CZ;67521;Pokojovice;Kraj Vysočina;Třebíč;49.2167;15.7333
CZ;67521;Krahulov;Kraj Vysočina;Třebíč;49.2167;15.8
CZ;67521;Hvězdoňovice;Kraj Vysočina;Třebíč;49.2167;15.7667
CZ;67521;Heraltice;Kraj Vysočina;Třebíč;49.2333;15.7333
CZ;67521;Nová Brtnice;Kraj Vysočina;Třebíč;49.2667;15.7167
CZ;67521;Přibyslavice;Kraj Vysočina;Třebíč;49.2667;15.7833
CZ;67521;Petrovice;Kraj Vysočina;Třebíč;49.25;15.8
CZ;67521;Radonín;Kraj Vysočina;Třebíč;49.2833;15.7333
CZ;67521;Bransouze;Kraj Vysočina;Třebíč;49.3;15.75
CZ;67521;Nová Ves;Kraj Vysočina;Třebíč;49.2542;15.7569
CZ;67521;Okříšky;Kraj Vysočina;Třebíč;49.25;15.7667
CZ;67522;Loukovice;Kraj Vysočina;Třebíč;49.1333;15.8
CZ;67522;Stařeč;Kraj Vysočina;Třebíč;49.2;15.8333
CZ;67522;Římov;Kraj Vysočina;Třebíč;49.1667;15.7667
CZ;67522;Mikulovice;Kraj Vysočina;Třebíč;49.1667;15.85
CZ;67522;Čechočovice;Kraj Vysočina;Třebíč;49.2;15.8
CZ;67522;Markvartice;Kraj Vysočina;Třebíč;49.2;15.7667
CZ;67522;Kracovice;Kraj Vysočina;Třebíč;49.2;15.8333
CZ;67522;Chlístov;Kraj Vysočina;Třebíč;49.2;15.75
CZ;67522;Horní Újezd;Kraj Vysočina;Třebíč;49.15;15.85
CZ;67522;Mastník;Kraj Vysočina;Třebíč;49.1833;15.8333
CZ;67523;Kojetice;Kraj Vysočina;Třebíč;49.1667;15.8167
CZ;67524;Čáslavice;Kraj Vysočina;Třebíč;49.15;15.7833
CZ;67525;Rokytnice nad Rokytnou;Kraj Vysočina;Třebíč;49.1833;15.7667
CZ;67526;Meziříčko;Kraj Vysočina;Třebíč;49.1167;15.6667
CZ;67526;Lesná;Kraj Vysočina;Třebíč;49.1667;15.6833
CZ;67526;Bítovánky;Kraj Vysočina;Třebíč;49.15;15.6833
CZ;67526;Šašovice;Kraj Vysočina;Třebíč;49.1167;15.6667
CZ;67526;Štěpkov;Kraj Vysočina;Třebíč;49.0833;15.65
CZ;67526;Horky;Kraj Vysočina;Třebíč;49.1333;15.7
CZ;67526;Komárovice;Kraj Vysočina;Třebíč;49.3333;15.6667
CZ;67526;Želetava;Kraj Vysočina;Třebíč;49.1333;15.6833
CZ;67527;Hrutov;Kraj Vysočina;Třebíč;49.25;15.6833
CZ;67527;Štěměchy;Kraj Vysočina;Třebíč;49.2;15.7167
CZ;67527;Předín;Kraj Vysočina;Třebíč;49.2;15.6667
CZ;67527;Hory;Kraj Vysočina;Třebíč;49.1833;15.65
CZ;67527;Brtnička;Kraj Vysočina;Třebíč;49.2333;15.6167
CZ;67528;Opatov;Kraj Vysočina;Třebíč;49.2333;15.6667
CZ;67529;Víska;Kraj Vysočina;Třebíč;49.2667;15.6833
CZ;67529;Kněžice;Kraj Vysočina;Třebíč;49.2667;15.6667
CZ;67529;Rychlov;Kraj Vysočina;Třebíč;49.2833;15.6833
CZ;67529;Brodce;Kraj Vysočina;Třebíč;49.2667;15.6667
CZ;67531;Lhotice;Kraj Vysočina;Třebíč;49.0167;15.6
CZ;67531;Menhartice;Kraj Vysočina;Třebíč;48.9833;15.55
CZ;67531;Slavíkovice;Kraj Vysočina;Třebíč;49;15.6333
CZ;67531;Lovčovice;Kraj Vysočina;Třebíč;48.9833;15.5333
CZ;67531;Lomy;Kraj Vysočina;Třebíč;49.0667;15.5833
CZ;67531;Jemnice;Kraj Vysočina;Třebíč;49.0333;15.5667
CZ;67531;Panenská;Kraj Vysočina;Třebíč;49;15.1667
CZ;67531;Pálovice;Kraj Vysočina;Třebíč;49;15.5333
CZ;67531;Louka;Kraj Vysočina;Třebíč;49.05;15.55
CZ;67531;Chotěbudice;Kraj Vysočina;Třebíč;49.0667;15.5667
CZ;67532;Hornice;Kraj Vysočina;Třebíč;48.9833;15.6833
CZ;67532;Kojatice;Kraj Vysočina;Třebíč;48.9833;15.7
CZ;67532;Třebelovice;Kraj Vysočina;Třebíč;49.0333;15.6667
CZ;67532;Velký Újezd;Kraj Vysočina;Třebíč;49.0167;15.7
CZ;67532;Bačkovice;Kraj Vysočina;Třebíč;48.9667;15.5833
CZ;67532;Kdousov;Kraj Vysočina;Třebíč;48.9833;15.65
CZ;67532;Rácovice;Kraj Vysočina;Třebíč;49.0167;15.6833
CZ;67532;Kostníky;Kraj Vysočina;Třebíč;48.9667;15.6333
CZ;67532;Jiratice;Kraj Vysočina;Třebíč;48.9667;15.6167
CZ;67532;Mladoňovice;Kraj Vysočina;Třebíč;49.0167;15.65
CZ;67532;Radotice;Kraj Vysočina;Třebíč;48.9833;15.5833
CZ;67532;Oponešice;Kraj Vysočina;Třebíč;49.0333;15.65
CZ;67533;Dešov;Kraj Vysočina;Třebíč;49.0051;15.5957
CZ;67534;Police;Kraj Vysočina;Třebíč;48.9667;15.6167
CZ;67541;Krnčice;Kraj Vysočina;Třebíč;49.0333;15.7833
CZ;67541;Nové Syrovice;Kraj Vysočina;Třebíč;49.0167;15.7667
CZ;67541;Dědice;Kraj Vysočina;Třebíč;49.0333;15.7333
CZ;67541;Jackov;Kraj Vysočina;Třebíč;49.0333;15.7667
CZ;67541;Láz;Kraj Vysočina;Třebíč;49.0167;15.7833
CZ;67541;Nimpšov;Kraj Vysočina;Třebíč;49.0167;15.75
CZ;67542;Budkov;Kraj Vysočina;Třebíč;49.05;15.65
CZ;67543;Domamil;Kraj Vysočina;Třebíč;49.0833;15.7
CZ;67544;Bolíkovice;Kraj Vysočina;Třebíč;49.1333;15.7667
CZ;67544;Babice;Kraj Vysočina;Třebíč;49.1167;15.7667
CZ;67544;Martínkov;Kraj Vysočina;Třebíč;49.1;15.7167
CZ;67544;Horní Lažany;Kraj Vysočina;Třebíč;49.1;15.7833
CZ;67544;Vranín;Kraj Vysočina;Třebíč;49.0667;15.7333
CZ;67544;Jakubov u Moravských Budějovic;Kraj Vysočina;Třebíč;49.1042;15.7521
CZ;67544;Lesonice;Kraj Vysočina;Třebíč;49.1167;15.75
CZ;67544;Litohoř;Kraj Vysočina;Třebíč;49.0667;15.7667
CZ;67544;Cidlina;Kraj Vysočina;Třebíč;49.1333;15.7333
CZ;67545;Šebkovice;Kraj Vysočina;Třebíč;49.1333;15.8167
CZ;67551;Ohrazenice;Kraj Vysočina;Třebíč;49.05;15.8833
CZ;67551;Popovice;Kraj Vysočina;Třebíč;49.1;15.8667
CZ;67551;Příložany;Kraj Vysočina;Třebíč;49.1;15.9333
CZ;67551;Dolní Lažany;Kraj Vysočina;Třebíč;49.1;15.8167
CZ;67551;Lesůňky;Kraj Vysočina;Třebíč;49.1;15.85
CZ;67551;Jaroměřice nad Rokytnou;Kraj Vysočina;Třebíč;49.1;15.9
CZ;67551;Blatnice;Kraj Vysočina;Třebíč;49.0667;15.8667
CZ;67551;Boňov;Kraj Vysočina;Třebíč;49.1;15.9167
CZ;67551;Štěpánovice;Kraj Vysočina;Třebíč;49.1167;15.8833
CZ;67551;Příštpo;Kraj Vysočina;Třebíč;49.0667;15.9333
CZ;67551;Vacenovice;Kraj Vysočina;Třebíč;49.1167;15.8667
CZ;67551;Ratibořice;Kraj Vysočina;Třebíč;49.1333;15.9167
CZ;67551;Bohušice;Kraj Vysočina;Třebíč;49.0833;15.85
CZ;67552;Petrůvky;Kraj Vysočina;Třebíč;49.1667;15.9
CZ;67552;Plešice;Kraj Vysočina;Třebíč;49.1667;16.0333
CZ;67552;Chroustov;Kraj Vysočina;Třebíč;49.1667;16.05
CZ;67552;Dolní Vilémovice;Kraj Vysočina;Třebíč;49.15;15.9833
CZ;67552;Zárubice;Kraj Vysočina;Třebíč;49.1333;15.9833
CZ;67552;Klučov;Kraj Vysočina;Třebíč;49.1667;15.9333
CZ;67552;Lipník;Kraj Vysočina;Třebíč;49.15;15.95
CZ;67552;Ostašov;Kraj Vysočina;Třebíč;49.1583;15.9812
CZ;67552;Třebenice;Kraj Vysočina;Třebíč;49.1667;16.0167
CZ;67553;Valeč;Kraj Vysočina;Třebíč;49.15;16.0333
CZ;67554;Dalešice;Kraj Vysočina;Třebíč;49.1333;16.0833
CZ;67555;Slavětice;Kraj Vysočina;Třebíč;49.1;16.1167
CZ;67555;Stropešín;Kraj Vysočina;Třebíč;49.15;16.0667
CZ;67555;Bačice;Kraj Vysočina;Třebíč;49.0833;16.0333
CZ;67555;Račice;Kraj Vysočina;Třebíč;49.1167;16.0167
CZ;67555;Odunec;Kraj Vysočina;Třebíč;49.1167;16.0167
CZ;67555;Krhov;Kraj Vysočina;Třebíč;49.1;16.0167
CZ;67555;Hrotovice;Kraj Vysočina;Třebíč;49.1333;16.05
CZ;67555;Udeřice;Kraj Vysočina;Třebíč;49.0833;16.0167
CZ;67556;Dukovany;Kraj Vysočina;Třebíč;49.0833;16.2
CZ;67557;Šemíkovice;Kraj Vysočina;Třebíč;49.05;16.1167
CZ;67557;Rouchovany;Kraj Vysočina;Třebíč;49.0667;16.1
CZ;67557;Přešovice;Kraj Vysočina;Třebíč;49.05;16.0667
CZ;67557;Litovany;Kraj Vysočina;Třebíč;49.05;16.05
CZ;67557;Pulkov;Kraj Vysočina;Třebíč;49.0333;15.9833
CZ;67558;Biskupice;Kraj Vysočina;Třebíč;49.0333;16.0167
CZ;67559;Radkovice u Hrotovic;Kraj Vysočina;Třebíč;49.1061;15.982
CZ;67560;Myslibořice;Kraj Vysočina;Třebíč;49.1;15.9833
CZ;67571;Vaneč;Kraj Vysočina;Třebíč;49.2667;16.0833
CZ;67571;Častotice;Kraj Vysočina;Třebíč;49.2333;16.0833
CZ;67571;Sedlec;Kraj Vysočina;Třebíč;49.1667;16.1333
CZ;67571;Zahrádka;Kraj Vysočina;Třebíč;49.2333;16.1
CZ;67571;Ocmanice;Kraj Vysočina;Třebíč;49.2333;16.1167
CZ;67571;Naloučany;Kraj Vysočina;Třebíč;49.2333;16.1333
CZ;67571;Krokočín;Kraj Vysočina;Třebíč;49.2333;16.2333
CZ;67571;Vícenice u Náměště nad Oslavou;Kraj Vysočina;Třebíč;49.2292;16.1458
CZ;67571;Otradice;Kraj Vysočina;Třebíč;49.2167;16.1833
CZ;67571;Jinošov;Kraj Vysočina;Třebíč;49.2333;16.2
CZ;67571;Pyšel;Kraj Vysočina;Třebíč;49.25;16.0667
CZ;67571;Jasenice;Kraj Vysočina;Třebíč;49.2667;16.1667
CZ;67571;Pucov;Kraj Vysočina;Třebíč;49.25;16.1667
CZ;67571;Hluboké;Kraj Vysočina;Třebíč;49.2167;16.2333
CZ;67571;Jedov;Kraj Vysočina;Třebíč;49.2333;16.15
CZ;67571;Náměšť nad Oslavou;Kraj Vysočina;Třebíč;49.2167;16.15
CZ;67571;Zňátky;Kraj Vysočina;Třebíč;49.1833;16.1333
CZ;67573;Rapotice;Kraj Vysočina;Třebíč;49.1833;16.25
CZ;67573;Lesní Jakubov;Kraj Vysočina;Třebíč;49.1833;16.2417
CZ;67573;Horní Lhotice;Kraj Vysočina;Třebíč;49.1833;16.2417
CZ;67573;Kralice nad Oslavou;Kraj Vysočina;Třebíč;49.1833;16.2417
CZ;67573;Sudice;Kraj Vysočina;Třebíč;49.1833;16.2333
CZ;67574;Březník;Kraj Vysočina;Třebíč;49.1667;16.2
CZ;67575;Kuroslepy;Kraj Vysočina;Třebíč;49.15;16.2167
CZ;67575;Mohelno;Kraj Vysočina;Třebíč;49.1167;16.1833
CZ;67575;Kladeruby nad Oslavou;Kraj Vysočina;Třebíč;49.15;16.1667
CZ;67575;Popůvky;Kraj Vysočina;Třebíč;49.1667;16.1333
CZ;67575;Lhánice;Kraj Vysočina;Třebíč;49.1167;16.2167
CZ;67575;Senorady;Kraj Vysočina;Třebíč;49.1333;16.25
CZ;67576;Hartvíkovice;Kraj Vysočina;Třebíč;49.1667;16.0833
CZ;67577;Kramolín;Kraj Vysočina;Třebíč;49.1333;16.1333
CZ;67578;Čikov;Kraj Vysočina;Třebíč;49.2667;16.1333
CZ;67579;Tasov;Kraj Vysočina;Třebíč;49.2833;16.1
CZ;67602;Lažínky;Kraj Vysočina;Třebíč;49.0333;15.8333
CZ;67602;Moravské Budějovice;Kraj Vysočina;Třebíč;49.05;15.8
CZ;67602;Častohostice;Kraj Vysočina;Třebíč;49.0167;15.8167
CZ;67602;Vesce;Kraj Vysočina;Třebíč;49.0167;15.8333
CZ;67602;Zvěrkovice;Kraj Vysočina;Třebíč;49.0333;15.8667
CZ;67602;Vícenice;Kraj Vysočina;Třebíč;49.0833;15.8167
CZ;67602;Lukov;Kraj Vysočina;Třebíč;49.0833;15.8167
CZ;56994;Mrhov;Kraj Vysočina;Žďár nad Sázavou;49.7;16.1833
CZ;59101;Žďár nad Sázavou 5 - Vysočany;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Suky;Kraj Vysočina;Žďár nad Sázavou;49.4833;16.0167
CZ;59101;Radenice;Kraj Vysočina;Žďár nad Sázavou;49.4333;16.0667
CZ;59101;Obyčtov;Kraj Vysočina;Žďár nad Sázavou;49.5;16
CZ;59101;Žďár nad Sázavou 3 - Stalingrad;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Šlakhamry;Kraj Vysočina;Žďár nad Sázavou;49.5667;15.8667
CZ;59101;Vatín;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Hamry nad Sázavou;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Laštovičky;Kraj Vysočina;Žďár nad Sázavou;49.4667;16.0167
CZ;59101;Rousměrov;Kraj Vysočina;Žďár nad Sázavou;49.4667;16.0333
CZ;59101;Radonín;Kraj Vysočina;Žďár nad Sázavou;49.2833;15.7333
CZ;59101;Hodíškov;Kraj Vysočina;Žďár nad Sázavou;49.5;16.0333
CZ;59101;Žďár nad Sázavou 1 - Město;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Žďár nad Sázavou 6 - Přednádraží;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Žďár nad Sázavou 4 - U průmyslové školy;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Žďár nad Sázavou 7 - Pod vodojemem;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Najdek;Kraj Vysočina;Žďár nad Sázavou;49.5667;15.8833
CZ;59101;Nová Huť;Kraj Vysočina;Žďár nad Sázavou;49.6667;15.9167
CZ;59101;Škrdlovice;Kraj Vysočina;Žďár nad Sázavou;49.6333;15.9333
CZ;59101;Sklené nad Oslavou;Kraj Vysočina;Žďár nad Sázavou;49.504;15.9873
CZ;59101;Mělkovice;Kraj Vysočina;Žďár nad Sázavou;49.55;15.9667
CZ;59101;Sazomín;Kraj Vysočina;Žďár nad Sázavou;49.5;15.9833
CZ;59101;Veselíčko;Kraj Vysočina;Žďár nad Sázavou;49.55;16
CZ;59101;Lhotka;Kraj Vysočina;Žďár nad Sázavou;49.5833;16
CZ;59101;Počítky;Kraj Vysočina;Žďár nad Sázavou;49.5833;15.9667
CZ;59101;Vysoké;Kraj Vysočina;Žďár nad Sázavou;49.5833;15.9667
CZ;59101;Karlov;Kraj Vysočina;Žďár nad Sázavou;49.0833;16.45
CZ;59101;Sklené;Kraj Vysočina;Žďár nad Sázavou;49.4333;16.05
CZ;59101;Radostín;Kraj Vysočina;Žďár nad Sázavou;49.4667;15.9667
CZ;59101;Vojnův Městec;Kraj Vysočina;Žďár nad Sázavou;49.6833;15.8833
CZ;59102;Světnov;Kraj Vysočina;Žďár nad Sázavou;49.6167;15.95
CZ;59102;Polnička;Kraj Vysočina;Žďár nad Sázavou;49.6;15.9167
CZ;59102;Cikháj;Kraj Vysočina;Žďár nad Sázavou;49.65;15.9667
CZ;59102;Stržanov;Kraj Vysočina;Žďár nad Sázavou;49.6;15.9333
CZ;59102;Žďár nad Sázavou 2 - Zámek;Kraj Vysočina;Žďár nad Sázavou;49.6167;15.9417
CZ;59201;Brušovec;Kraj Vysočina;Žďár nad Sázavou;49.6667;16.0167
CZ;59201;Kocanda;Kraj Vysočina;Žďár nad Sázavou;49.6833;15.9917
CZ;59201;Herálec;Kraj Vysočina;Žďár nad Sázavou;49.6833;16
CZ;59201;Kuchyně;Kraj Vysočina;Žďár nad Sázavou;49.7;15.9667
CZ;59201;Český Herálec;Kraj Vysočina;Žďár nad Sázavou;49.6833;15.9833
CZ;59202;Podlesí;Kraj Vysočina;Žďár nad Sázavou;49.6667;16.1
CZ;59202;Moravská Cikánka;Kraj Vysočina;Žďár nad Sázavou;49.7;16.0333
CZ;59202;Chlumětín;Kraj Vysočina;Žďár nad Sázavou;49.7333;16
CZ;59202;Česká Cikánka;Kraj Vysočina;Žďár nad Sázavou;49.7;16.05
CZ;59202;Svratka;Kraj Vysočina;Žďár nad Sázavou;49.7167;16.0333
CZ;59202;České Křižánky;Kraj Vysočina;Žďár nad Sázavou;49.6833;16.0667
CZ;59202;Milovy;Kraj Vysočina;Žďár nad Sázavou;49.6667;16.1
CZ;59202;Křižánky;Kraj Vysočina;Žďár nad Sázavou;50.05;16.4
CZ;59202;České Milovy;Kraj Vysočina;Žďár nad Sázavou;49.7227;16.0864
CZ;59202;Moravské Křižánky;Kraj Vysočina;Žďár nad Sázavou;49.6833;16.0667
CZ;59202;Moravská Svratka;Kraj Vysočina;Žďár nad Sázavou;49.7;16.0167
CZ;59202;Blatiny;Kraj Vysočina;Žďár nad Sázavou;49.65;16.0833
CZ;59203;Sněžné;Kraj Vysočina;Žďár nad Sázavou;49.65;16.1333
CZ;59203;Spělkov;Kraj Vysočina;Žďár nad Sázavou;49.6833;16.1667
CZ;59203;Krásné;Kraj Vysočina;Žďár nad Sázavou;49.8167;15.75
CZ;59203;Jimramovské Paseky;Kraj Vysočina;Žďár nad Sázavou;49.65;16.1667
CZ;59203;Krátká;Kraj Vysočina;Žďár nad Sázavou;49.6333;16.0833
CZ;59203;Samotín;Kraj Vysočina;Žďár nad Sázavou;49.65;16.0833
